State	State Code	ZCTA	Congressional District Number	CD	2016 House Margin
MI	26	49762	1	MI1	14.8
MI	26	49764	1	MI1	14.8
MI	26	49765	1	MI1	14.8
MI	26	49766	1	MI1	14.8
MI	26	49768	1	MI1	14.8
MI	26	49769	1	MI1	14.8
MI	26	49770	1	MI1	14.8
MI	26	49774	1	MI1	14.8
MI	26	49775	1	MI1	14.8
MI	26	49776	1	MI1	14.8
MI	26	49777	1	MI1	14.8
MI	26	49779	1	MI1	14.8
MI	26	49780	1	MI1	14.8
MI	26	49781	1	MI1	14.8
MI	26	49782	1	MI1	14.8
MI	26	49783	1	MI1	14.8
MI	26	49788	1	MI1	14.8
MI	26	49791	1	MI1	14.8
MI	26	49793	1	MI1	14.8
MI	26	49795	1	MI1	14.8
MI	26	49796	1	MI1	14.8
MI	26	49799	1	MI1	14.8
MI	26	49801	1	MI1	14.8
MI	26	49802	1	MI1	14.8
MI	26	49805	1	MI1	14.8
MI	26	49806	1	MI1	14.8
MI	26	49807	1	MI1	14.8
MI	26	49808	1	MI1	14.8
MI	26	49812	1	MI1	14.8
MI	26	49814	1	MI1	14.8
MI	26	49815	1	MI1	14.8
MI	26	49816	1	MI1	14.8
MI	26	49817	1	MI1	14.8
MI	26	49818	1	MI1	14.8
MI	26	49819	1	MI1	14.8
MI	26	49820	1	MI1	14.8
MI	26	49821	1	MI1	14.8
MI	26	49822	1	MI1	14.8
MI	26	49825	1	MI1	14.8
MI	26	49826	1	MI1	14.8
MI	26	49827	1	MI1	14.8
MI	26	49829	1	MI1	14.8
MI	26	49831	1	MI1	14.8
MI	26	49833	1	MI1	14.8
MI	26	49834	1	MI1	14.8
MI	26	49835	1	MI1	14.8
MI	26	49836	1	MI1	14.8
MI	26	49837	1	MI1	14.8
MI	26	49838	1	MI1	14.8
MI	26	49839	1	MI1	14.8
MI	26	49840	1	MI1	14.8
MI	26	49841	1	MI1	14.8
MI	26	49847	1	MI1	14.8
MI	26	49848	1	MI1	14.8
MI	26	49849	1	MI1	14.8
MI	26	49852	1	MI1	14.8
MI	26	49853	1	MI1	14.8
MI	26	49854	1	MI1	14.8
MI	26	49855	1	MI1	14.8
MI	26	49858	1	MI1	14.8
MI	26	49861	1	MI1	14.8
MI	26	49862	1	MI1	14.8
MI	26	49863	1	MI1	14.8
MI	26	49864	1	MI1	14.8
MI	26	49866	1	MI1	14.8
MI	26	49868	1	MI1	14.8
MI	26	49870	1	MI1	14.8
MI	26	49871	1	MI1	14.8
MI	26	49872	1	MI1	14.8
MI	26	49873	1	MI1	14.8
MI	26	49874	1	MI1	14.8
MI	26	49876	1	MI1	14.8
MI	26	49877	1	MI1	14.8
MI	26	49878	1	MI1	14.8
MI	26	49879	1	MI1	14.8
MI	26	49880	1	MI1	14.8
MI	26	49881	1	MI1	14.8
MI	26	49883	1	MI1	14.8
MI	26	49884	1	MI1	14.8
MI	26	49885	1	MI1	14.8
MI	26	49886	1	MI1	14.8
MI	26	49887	1	MI1	14.8
MI	26	49891	1	MI1	14.8
MI	26	49892	1	MI1	14.8
MI	26	49893	1	MI1	14.8
MI	26	49894	1	MI1	14.8
MI	26	49895	1	MI1	14.8
MI	26	49896	1	MI1	14.8
MI	26	49901	1	MI1	14.8
MI	26	49902	1	MI1	14.8
MI	26	49903	1	MI1	14.8
MI	26	49905	1	MI1	14.8
MI	26	49908	1	MI1	14.8
MI	26	49910	1	MI1	14.8
MI	26	49911	1	MI1	14.8
MI	26	49912	1	MI1	14.8
MI	26	49913	1	MI1	14.8
MI	26	49915	1	MI1	14.8
MI	26	49916	1	MI1	14.8
MI	26	49917	1	MI1	14.8
MI	26	49918	1	MI1	14.8
MI	26	49919	1	MI1	14.8
MI	26	49920	1	MI1	14.8
MI	26	49921	1	MI1	14.8
MI	26	49922	1	MI1	14.8
MI	26	49925	1	MI1	14.8
MI	26	49927	1	MI1	14.8
MI	26	49929	1	MI1	14.8
MI	26	49930	1	MI1	14.8
MI	26	49931	1	MI1	14.8
MI	26	49934	1	MI1	14.8
MI	26	49935	1	MI1	14.8
MI	26	49938	1	MI1	14.8
MI	26	49942	1	MI1	14.8
MI	26	49945	1	MI1	14.8
MI	26	49946	1	MI1	14.8
MI	26	49947	1	MI1	14.8
MI	26	49948	1	MI1	14.8
MI	26	49950	1	MI1	14.8
MI	26	49952	1	MI1	14.8
MI	26	49953	1	MI1	14.8
MI	26	49955	1	MI1	14.8
MI	26	49958	1	MI1	14.8
MI	26	49959	1	MI1	14.8
MI	26	49960	1	MI1	14.8
MI	26	49961	1	MI1	14.8
MI	26	49962	1	MI1	14.8
MI	26	49963	1	MI1	14.8
MI	26	49965	1	MI1	14.8
MI	26	49967	1	MI1	14.8
MI	26	49968	1	MI1	14.8
MI	26	49969	1	MI1	14.8
MI	26	49970	1	MI1	14.8
MI	26	49971	1	MI1	14.8
MI	26	54540	1	MI1	14.8
MI	26	54554	1	MI1	14.8
FL	12	32824	9	FL9	15
FL	12	32827	9	FL9	15
FL	12	32829	9	FL9	15
FL	12	32831	9	FL9	15
FL	12	32832	9	FL9	15
FL	12	32837	9	FL9	15
FL	12	33510	15	FL15	15
FL	12	33511	15	FL15	15
FL	12	33527	15	FL15	15
FL	12	33540	15	FL15	15
FL	12	33563	15	FL15	15
FL	12	33565	15	FL15	15
FL	12	33566	15	FL15	15
FL	12	33567	15	FL15	15
FL	12	33569	15	FL15	15
FL	12	33578	15	FL15	15
FL	12	33584	15	FL15	15
FL	12	33592	15	FL15	15
FL	12	33594	15	FL15	15
FL	12	33596	15	FL15	15
FL	12	33610	15	FL15	15
FL	12	33613	15	FL15	15
FL	12	33617	15	FL15	15
FL	12	33619	15	FL15	15
FL	12	33637	15	FL15	15
FL	12	33801	15	FL15	15
FL	12	33803	15	FL15	15
FL	12	33805	15	FL15	15
FL	12	33809	15	FL15	15
FL	12	33810	15	FL15	15
FL	12	33811	15	FL15	15
FL	12	33812	15	FL15	15
FL	12	33813	15	FL15	15
FL	12	33815	15	FL15	15
FL	12	33823	9	FL9	15
FL	12	33825	9	FL9	15
FL	12	33827	9	FL9	15
FL	12	33830	9	FL9	15
FL	12	33837	9	FL9	15
FL	12	33838	9	FL9	15
FL	12	33839	9	FL9	15
FL	12	33843	9	FL9	15
FL	12	33844	9	FL9	15
FL	12	33848	9	FL9	15
FL	12	33849	15	FL15	15
FL	12	33850	9	FL9	15
FL	12	33851	9	FL9	15
FL	12	33853	9	FL9	15
FL	12	33854	9	FL9	15
FL	12	33855	9	FL9	15
FL	12	33856	9	FL9	15
FL	12	33859	9	FL9	15
FL	12	33860	15	FL15	15
FL	12	33867	9	FL9	15
FL	12	33868	9	FL9	15
FL	12	33877	9	FL9	15
FL	12	33880	9	FL9	15
FL	12	33881	9	FL9	15
FL	12	33884	9	FL9	15
FL	12	33896	9	FL9	15
FL	12	33897	9	FL9	15
FL	12	33898	9	FL9	15
FL	12	34711	15	FL15	15
FL	12	34714	15	FL15	15
FL	12	34715	15	FL15	15
FL	12	34736	15	FL15	15
FL	12	34737	15	FL15	15
FL	12	34739	9	FL9	15
FL	12	34741	9	FL9	15
FL	12	34743	9	FL9	15
FL	12	34744	9	FL9	15
FL	12	34746	9	FL9	15
FL	12	34747	9	FL9	15
FL	12	34753	15	FL15	15
FL	12	34756	15	FL15	15
FL	12	34758	9	FL9	15
FL	12	34759	9	FL9	15
FL	12	34769	9	FL9	15
FL	12	34771	9	FL9	15
FL	12	34772	9	FL9	15
FL	12	34773	9	FL9	15
FL	12	34787	15	FL15	15
MI	26	48103	7	MI7	15.1
MI	26	48105	7	MI7	15.1
MI	26	48108	7	MI7	15.1
MI	26	48111	7	MI7	15.1
MI	26	48117	7	MI7	15.1
MI	26	48118	7	MI7	15.1
MI	26	48130	7	MI7	15.1
MI	26	48131	7	MI7	15.1
MI	26	48133	7	MI7	15.1
MI	26	48134	7	MI7	15.1
MI	26	48137	7	MI7	15.1
MI	26	48140	7	MI7	15.1
MI	26	48144	7	MI7	15.1
MI	26	48145	7	MI7	15.1
MI	26	48157	7	MI7	15.1
MI	26	48158	7	MI7	15.1
MI	26	48159	7	MI7	15.1
MI	26	48160	7	MI7	15.1
MI	26	48161	7	MI7	15.1
MI	26	48162	7	MI7	15.1
MI	26	48164	7	MI7	15.1
MI	26	48166	7	MI7	15.1
MI	26	48169	7	MI7	15.1
MI	26	48176	7	MI7	15.1
MI	26	48177	7	MI7	15.1
MI	26	48179	7	MI7	15.1
MI	26	48182	7	MI7	15.1
MI	26	48189	7	MI7	15.1
MI	26	48190	7	MI7	15.1
MI	26	48191	7	MI7	15.1
MI	26	48197	7	MI7	15.1
MI	26	48813	7	MI7	15.1
MI	26	48821	7	MI7	15.1
MI	26	48827	7	MI7	15.1
MI	26	48837	7	MI7	15.1
MI	26	48849	7	MI7	15.1
MI	26	48861	7	MI7	15.1
MI	26	48876	7	MI7	15.1
MI	26	48890	7	MI7	15.1
MI	26	48897	7	MI7	15.1
MI	26	48906	7	MI7	15.1
MI	26	48911	7	MI7	15.1
MI	26	48917	7	MI7	15.1
MI	26	49011	7	MI7	15.1
MI	26	49021	7	MI7	15.1
MI	26	49028	7	MI7	15.1
MI	26	49030	7	MI7	15.1
MI	26	49036	7	MI7	15.1
MI	26	49040	7	MI7	15.1
MI	26	49073	7	MI7	15.1
MI	26	49076	7	MI7	15.1
MI	26	49082	7	MI7	15.1
MI	26	49089	7	MI7	15.1
MI	26	49092	7	MI7	15.1
MI	26	49094	7	MI7	15.1
MI	26	49096	7	MI7	15.1
MI	26	49201	7	MI7	15.1
MI	26	49202	7	MI7	15.1
MI	26	49203	7	MI7	15.1
MI	26	49220	7	MI7	15.1
MI	26	49221	7	MI7	15.1
MI	26	49224	7	MI7	15.1
MI	26	49227	7	MI7	15.1
MI	26	49228	7	MI7	15.1
MI	26	49229	7	MI7	15.1
MI	26	49230	7	MI7	15.1
MI	26	49232	7	MI7	15.1
MI	26	49233	7	MI7	15.1
MI	26	49234	7	MI7	15.1
MI	26	49235	7	MI7	15.1
MI	26	49236	7	MI7	15.1
MI	26	49237	7	MI7	15.1
MI	26	49238	7	MI7	15.1
MI	26	49240	7	MI7	15.1
MI	26	49241	7	MI7	15.1
MI	26	49242	7	MI7	15.1
MI	26	49245	7	MI7	15.1
MI	26	49246	7	MI7	15.1
MI	26	49247	7	MI7	15.1
MI	26	49248	7	MI7	15.1
MI	26	49249	7	MI7	15.1
MI	26	49250	7	MI7	15.1
MI	26	49251	7	MI7	15.1
MI	26	49252	7	MI7	15.1
MI	26	49253	7	MI7	15.1
MI	26	49254	7	MI7	15.1
MI	26	49255	7	MI7	15.1
MI	26	49256	7	MI7	15.1
MI	26	49259	7	MI7	15.1
MI	26	49261	7	MI7	15.1
MI	26	49262	7	MI7	15.1
MI	26	49263	7	MI7	15.1
MI	26	49264	7	MI7	15.1
MI	26	49265	7	MI7	15.1
MI	26	49266	7	MI7	15.1
MI	26	49267	7	MI7	15.1
MI	26	49268	7	MI7	15.1
MI	26	49269	7	MI7	15.1
MI	26	49270	7	MI7	15.1
MI	26	49271	7	MI7	15.1
MI	26	49272	7	MI7	15.1
MI	26	49274	7	MI7	15.1
MI	26	49276	7	MI7	15.1
MI	26	49277	7	MI7	15.1
MI	26	49279	7	MI7	15.1
MI	26	49282	7	MI7	15.1
MI	26	49283	7	MI7	15.1
MI	26	49284	7	MI7	15.1
MI	26	49285	7	MI7	15.1
MI	26	49286	7	MI7	15.1
MI	26	49287	7	MI7	15.1
MI	26	49288	7	MI7	15.1
MI	26	49289	7	MI7	15.1
NY	36	13062	23	NY23	15.2
NY	36	13068	23	NY23	15.2
NY	36	13073	23	NY23	15.2
NY	36	13092	23	NY23	15.2
NY	36	13102	23	NY23	15.2
NY	36	13146	23	NY23	15.2
NY	36	13148	23	NY23	15.2
NY	36	13165	23	NY23	15.2
NY	36	13734	23	NY23	15.2
NY	36	13743	23	NY23	15.2
NY	36	13845	23	NY23	15.2
NY	36	13864	23	NY23	15.2
NY	36	14009	23	NY23	15.2
NY	36	14024	23	NY23	15.2
NY	36	14030	23	NY23	15.2
NY	36	14041	23	NY23	15.2
NY	36	14042	23	NY23	15.2
NY	36	14048	23	NY23	15.2
NY	36	14060	23	NY23	15.2
NY	36	14062	23	NY23	15.2
NY	36	14063	23	NY23	15.2
NY	36	14065	23	NY23	15.2
NY	36	14070	23	NY23	15.2
NY	36	14081	23	NY23	15.2
NY	36	14101	23	NY23	15.2
NY	36	14129	23	NY23	15.2
NY	36	14135	23	NY23	15.2
NY	36	14136	23	NY23	15.2
NY	36	14138	23	NY23	15.2
NY	36	14141	23	NY23	15.2
NY	36	14168	23	NY23	15.2
NY	36	14171	23	NY23	15.2
NY	36	14173	23	NY23	15.2
NY	36	14415	23	NY23	15.2
NY	36	14418	23	NY23	15.2
NY	36	14424	23	NY23	15.2
NY	36	14432	23	NY23	15.2
NY	36	14433	23	NY23	15.2
NY	36	14437	23	NY23	15.2
NY	36	14441	23	NY23	15.2
NY	36	14456	23	NY23	15.2
NY	36	14478	23	NY23	15.2
NY	36	14489	23	NY23	15.2
NY	36	14504	23	NY23	15.2
NY	36	14507	23	NY23	15.2
NY	36	14512	23	NY23	15.2
NY	36	14513	23	NY23	15.2
NY	36	14521	23	NY23	15.2
NY	36	14522	23	NY23	15.2
NY	36	14527	23	NY23	15.2
NY	36	14529	23	NY23	15.2
NY	36	14532	23	NY23	15.2
NY	36	14536	23	NY23	15.2
NY	36	14537	23	NY23	15.2
NY	36	14541	23	NY23	15.2
NY	36	14544	23	NY23	15.2
NY	36	14548	23	NY23	15.2
NY	36	14561	23	NY23	15.2
NY	36	14572	23	NY23	15.2
NY	36	14588	23	NY23	15.2
NY	36	14701	23	NY23	15.2
NY	36	14706	23	NY23	15.2
NY	36	14707	23	NY23	15.2
NY	36	14708	23	NY23	15.2
NY	36	14709	23	NY23	15.2
NY	36	14710	23	NY23	15.2
NY	36	14711	23	NY23	15.2
NY	36	14712	23	NY23	15.2
NY	36	14714	23	NY23	15.2
NY	36	14715	23	NY23	15.2
NY	36	14716	23	NY23	15.2
NY	36	14717	23	NY23	15.2
NY	36	14718	23	NY23	15.2
NY	36	14719	23	NY23	15.2
NY	36	14720	23	NY23	15.2
NY	36	14721	23	NY23	15.2
NY	36	14722	23	NY23	15.2
NY	36	14723	23	NY23	15.2
NY	36	14724	23	NY23	15.2
NY	36	14726	23	NY23	15.2
NY	36	14727	23	NY23	15.2
NY	36	14728	23	NY23	15.2
NY	36	14729	23	NY23	15.2
NY	36	14731	23	NY23	15.2
NY	36	14732	23	NY23	15.2
NY	36	14733	23	NY23	15.2
NY	36	14735	23	NY23	15.2
NY	36	14736	23	NY23	15.2
NY	36	14737	23	NY23	15.2
NY	36	14738	23	NY23	15.2
NY	36	14739	23	NY23	15.2
NY	36	14740	23	NY23	15.2
NY	36	14741	23	NY23	15.2
NY	36	14742	23	NY23	15.2
NY	36	14743	23	NY23	15.2
NY	36	14744	23	NY23	15.2
NY	36	14747	23	NY23	15.2
NY	36	14748	23	NY23	15.2
NY	36	14750	23	NY23	15.2
NY	36	14752	23	NY23	15.2
NY	36	14753	23	NY23	15.2
NY	36	14754	23	NY23	15.2
NY	36	14755	23	NY23	15.2
NY	36	14756	23	NY23	15.2
NY	36	14757	23	NY23	15.2
NY	36	14760	23	NY23	15.2
NY	36	14767	23	NY23	15.2
NY	36	14769	23	NY23	15.2
NY	36	14770	23	NY23	15.2
NY	36	14772	23	NY23	15.2
NY	36	14774	23	NY23	15.2
NY	36	14775	23	NY23	15.2
NY	36	14777	23	NY23	15.2
NY	36	14778	23	NY23	15.2
NY	36	14779	23	NY23	15.2
NY	36	14781	23	NY23	15.2
NY	36	14782	23	NY23	15.2
NY	36	14783	23	NY23	15.2
NY	36	14784	23	NY23	15.2
NY	36	14787	23	NY23	15.2
NY	36	14788	23	NY23	15.2
NY	36	14801	23	NY23	15.2
NY	36	14802	23	NY23	15.2
NY	36	14803	23	NY23	15.2
NY	36	14804	23	NY23	15.2
NY	36	14805	23	NY23	15.2
NY	36	14806	23	NY23	15.2
NY	36	14807	23	NY23	15.2
NY	36	14808	23	NY23	15.2
NY	36	14809	23	NY23	15.2
NY	36	14810	23	NY23	15.2
NY	36	14812	23	NY23	15.2
NY	36	14813	23	NY23	15.2
NY	36	14814	23	NY23	15.2
NY	36	14815	23	NY23	15.2
NY	36	14816	23	NY23	15.2
NY	36	14817	23	NY23	15.2
NY	36	14818	23	NY23	15.2
NY	36	14819	23	NY23	15.2
NY	36	14820	23	NY23	15.2
NY	36	14821	23	NY23	15.2
NY	36	14822	23	NY23	15.2
NY	36	14823	23	NY23	15.2
NY	36	14824	23	NY23	15.2
NY	36	14825	23	NY23	15.2
NY	36	14826	23	NY23	15.2
NY	36	14827	23	NY23	15.2
NY	36	14830	23	NY23	15.2
NY	36	14836	23	NY23	15.2
NY	36	14837	23	NY23	15.2
NY	36	14838	23	NY23	15.2
NY	36	14839	23	NY23	15.2
NY	36	14840	23	NY23	15.2
NY	36	14841	23	NY23	15.2
NY	36	14842	23	NY23	15.2
NY	36	14843	23	NY23	15.2
NY	36	14845	23	NY23	15.2
NY	36	14846	23	NY23	15.2
NY	36	14847	23	NY23	15.2
NY	36	14850	23	NY23	15.2
NY	36	14853	23	NY23	15.2
NY	36	14854	23	NY23	15.2
NY	36	14855	23	NY23	15.2
NY	36	14856	23	NY23	15.2
NY	36	14858	23	NY23	15.2
NY	36	14859	23	NY23	15.2
NY	36	14860	23	NY23	15.2
NY	36	14861	23	NY23	15.2
NY	36	14864	23	NY23	15.2
NY	36	14865	23	NY23	15.2
NY	36	14867	23	NY23	15.2
NY	36	14869	23	NY23	15.2
NY	36	14870	23	NY23	15.2
NY	36	14871	23	NY23	15.2
NY	36	14872	23	NY23	15.2
NY	36	14873	23	NY23	15.2
NY	36	14874	23	NY23	15.2
NY	36	14877	23	NY23	15.2
NY	36	14878	23	NY23	15.2
NY	36	14879	23	NY23	15.2
NY	36	14880	23	NY23	15.2
NY	36	14881	23	NY23	15.2
NY	36	14882	23	NY23	15.2
NY	36	14883	23	NY23	15.2
NY	36	14884	23	NY23	15.2
NY	36	14885	23	NY23	15.2
NY	36	14886	23	NY23	15.2
NY	36	14889	23	NY23	15.2
NY	36	14891	23	NY23	15.2
NY	36	14892	23	NY23	15.2
NY	36	14893	23	NY23	15.2
NY	36	14894	23	NY23	15.2
NY	36	14895	23	NY23	15.2
NY	36	14897	23	NY23	15.2
NY	36	14898	23	NY23	15.2
NY	36	14901	23	NY23	15.2
NY	36	14903	23	NY23	15.2
NY	36	14904	23	NY23	15.2
NY	36	14905	23	NY23	15.2
VA	51	20106	7	VA7	15.3
VA	51	20186	7	VA7	15.3
VA	51	22407	7	VA7	15.3
VA	51	22408	7	VA7	15.3
VA	51	22433	7	VA7	15.3
VA	51	22508	7	VA7	15.3
VA	51	22534	7	VA7	15.3
VA	51	22542	7	VA7	15.3
VA	51	22551	7	VA7	15.3
VA	51	22553	7	VA7	15.3
VA	51	22567	7	VA7	15.3
VA	51	22580	7	VA7	15.3
VA	51	22701	7	VA7	15.3
VA	51	22713	7	VA7	15.3
VA	51	22714	7	VA7	15.3
VA	51	22718	7	VA7	15.3
VA	51	22724	7	VA7	15.3
VA	51	22726	7	VA7	15.3
VA	51	22729	7	VA7	15.3
VA	51	22733	7	VA7	15.3
VA	51	22734	7	VA7	15.3
VA	51	22735	7	VA7	15.3
VA	51	22736	7	VA7	15.3
VA	51	22737	7	VA7	15.3
VA	51	22740	7	VA7	15.3
VA	51	22741	7	VA7	15.3
VA	51	22923	7	VA7	15.3
VA	51	22942	7	VA7	15.3
VA	51	22947	7	VA7	15.3
VA	51	22960	7	VA7	15.3
VA	51	22972	7	VA7	15.3
VA	51	22974	7	VA7	15.3
VA	51	23002	7	VA7	15.3
VA	51	23015	7	VA7	15.3
VA	51	23024	7	VA7	15.3
VA	51	23038	7	VA7	15.3
VA	51	23039	7	VA7	15.3
VA	51	23059	7	VA7	15.3
VA	51	23060	7	VA7	15.3
VA	51	23063	7	VA7	15.3
VA	51	23065	7	VA7	15.3
VA	51	23083	7	VA7	15.3
VA	51	23084	7	VA7	15.3
VA	51	23093	7	VA7	15.3
VA	51	23102	7	VA7	15.3
VA	51	23103	7	VA7	15.3
VA	51	23112	7	VA7	15.3
VA	51	23113	7	VA7	15.3
VA	51	23114	7	VA7	15.3
VA	51	23117	7	VA7	15.3
VA	51	23120	7	VA7	15.3
VA	51	23129	7	VA7	15.3
VA	51	23139	7	VA7	15.3
VA	51	23146	7	VA7	15.3
VA	51	23153	7	VA7	15.3
VA	51	23160	7	VA7	15.3
VA	51	23192	7	VA7	15.3
VA	51	23222	7	VA7	15.3
VA	51	23224	7	VA7	15.3
VA	51	23225	7	VA7	15.3
VA	51	23226	7	VA7	15.3
VA	51	23227	7	VA7	15.3
VA	51	23228	7	VA7	15.3
VA	51	23229	7	VA7	15.3
VA	51	23230	7	VA7	15.3
VA	51	23233	7	VA7	15.3
VA	51	23234	7	VA7	15.3
VA	51	23235	7	VA7	15.3
VA	51	23236	7	VA7	15.3
VA	51	23237	7	VA7	15.3
VA	51	23238	7	VA7	15.3
VA	51	23294	7	VA7	15.3
VA	51	23824	7	VA7	15.3
VA	51	23832	7	VA7	15.3
VA	51	23833	7	VA7	15.3
VA	51	23838	7	VA7	15.3
VA	51	23850	7	VA7	15.3
VA	51	23922	7	VA7	15.3
VA	51	23930	7	VA7	15.3
VA	51	23966	7	VA7	15.3
CO	8	1950	7	CO7	15.4
CO	8	4800	7	CO7	15.4
CO	8	5550	7	CO7	15.4
CO	8	7230	7	CO7	15.4
CO	8	80002	7	CO7	15.4
CO	8	80003	7	CO7	15.4
CO	8	80004	7	CO7	15.4
CO	8	80005	7	CO7	15.4
CO	8	80007	7	CO7	15.4
CO	8	80020	7	CO7	15.4
CO	8	80021	7	CO7	15.4
CO	8	80024	7	CO7	15.4
CO	8	80030	7	CO7	15.4
CO	8	80031	7	CO7	15.4
CO	8	80033	7	CO7	15.4
CO	8	80127	7	CO7	15.4
CO	8	80212	7	CO7	15.4
CO	8	80214	7	CO7	15.4
CO	8	80215	7	CO7	15.4
CO	8	80216	7	CO7	15.4
CO	8	80221	7	CO7	15.4
CO	8	80226	7	CO7	15.4
CO	8	80227	7	CO7	15.4
CO	8	80228	7	CO7	15.4
CO	8	80229	7	CO7	15.4
CO	8	80232	7	CO7	15.4
CO	8	80233	7	CO7	15.4
CO	8	80234	7	CO7	15.4
CO	8	80235	7	CO7	15.4
CO	8	80239	7	CO7	15.4
CO	8	80260	7	CO7	15.4
CO	8	80401	7	CO7	15.4
CO	8	80403	7	CO7	15.4
CO	8	80419	7	CO7	15.4
CO	8	80465	7	CO7	15.4
VA	51	23030	4	VA4	15.7
VA	51	23075	4	VA4	15.7
VA	51	23140	4	VA4	15.7
VA	51	23150	4	VA4	15.7
VA	51	23173	4	VA4	15.7
VA	51	23185	4	VA4	15.7
VA	51	23219	4	VA4	15.7
VA	51	23220	4	VA4	15.7
VA	51	23221	4	VA4	15.7
VA	51	23223	4	VA4	15.7
VA	51	23231	4	VA4	15.7
VA	51	23250	4	VA4	15.7
VA	51	23320	4	VA4	15.7
VA	51	23321	4	VA4	15.7
VA	51	23322	4	VA4	15.7
VA	51	23323	4	VA4	15.7
VA	51	23434	4	VA4	15.7
VA	51	23437	4	VA4	15.7
VA	51	23438	4	VA4	15.7
VA	51	23801	4	VA4	15.7
VA	51	23803	4	VA4	15.7
VA	51	23805	4	VA4	15.7
VA	51	23806	4	VA4	15.7
VA	51	23827	4	VA4	15.7
VA	51	23828	4	VA4	15.7
VA	51	23829	4	VA4	15.7
VA	51	23830	4	VA4	15.7
VA	51	23831	4	VA4	15.7
VA	51	23834	4	VA4	15.7
VA	51	23836	4	VA4	15.7
VA	51	23837	4	VA4	15.7
VA	51	23839	4	VA4	15.7
VA	51	23840	4	VA4	15.7
VA	51	23841	4	VA4	15.7
VA	51	23842	4	VA4	15.7
VA	51	23844	4	VA4	15.7
VA	51	23846	4	VA4	15.7
VA	51	23847	4	VA4	15.7
VA	51	23851	4	VA4	15.7
VA	51	23856	4	VA4	15.7
VA	51	23860	4	VA4	15.7
VA	51	23866	4	VA4	15.7
VA	51	23867	4	VA4	15.7
VA	51	23872	4	VA4	15.7
VA	51	23874	4	VA4	15.7
VA	51	23875	4	VA4	15.7
VA	51	23878	4	VA4	15.7
VA	51	23879	4	VA4	15.7
VA	51	23881	4	VA4	15.7
VA	51	23882	4	VA4	15.7
VA	51	23883	4	VA4	15.7
VA	51	23884	4	VA4	15.7
VA	51	23885	4	VA4	15.7
VA	51	23888	4	VA4	15.7
VA	51	23890	4	VA4	15.7
VA	51	23891	4	VA4	15.7
VA	51	23894	4	VA4	15.7
VA	51	23897	4	VA4	15.7
VA	51	23898	4	VA4	15.7
VA	51	23899	4	VA4	15.7
OR	41	97322	4	OR4	15.8
OR	41	97327	4	OR4	15.8
OR	41	97329	4	OR4	15.8
OR	41	97331	4	OR4	15.8
OR	41	97333	4	OR4	15.8
OR	41	97345	4	OR4	15.8
OR	41	97348	4	OR4	15.8
OR	41	97355	4	OR4	15.8
OR	41	97374	4	OR4	15.8
OR	41	97377	4	OR4	15.8
OR	41	97386	4	OR4	15.8
OR	41	97389	4	OR4	15.8
OR	41	97401	4	OR4	15.8
OR	41	97402	4	OR4	15.8
OR	41	97403	4	OR4	15.8
OR	41	97404	4	OR4	15.8
OR	41	97405	4	OR4	15.8
OR	41	97406	4	OR4	15.8
OR	41	97408	4	OR4	15.8
OR	41	97410	4	OR4	15.8
OR	41	97411	4	OR4	15.8
OR	41	97412	4	OR4	15.8
OR	41	97413	4	OR4	15.8
OR	41	97414	4	OR4	15.8
OR	41	97415	4	OR4	15.8
OR	41	97416	4	OR4	15.8
OR	41	97417	4	OR4	15.8
OR	41	97419	4	OR4	15.8
OR	41	97420	4	OR4	15.8
OR	41	97423	4	OR4	15.8
OR	41	97424	4	OR4	15.8
OR	41	97426	4	OR4	15.8
OR	41	97429	4	OR4	15.8
OR	41	97430	4	OR4	15.8
OR	41	97431	4	OR4	15.8
OR	41	97434	4	OR4	15.8
OR	41	97435	4	OR4	15.8
OR	41	97436	4	OR4	15.8
OR	41	97437	4	OR4	15.8
OR	41	97438	4	OR4	15.8
OR	41	97439	4	OR4	15.8
OR	41	97441	4	OR4	15.8
OR	41	97442	4	OR4	15.8
OR	41	97443	4	OR4	15.8
OR	41	97444	4	OR4	15.8
OR	41	97446	4	OR4	15.8
OR	41	97447	4	OR4	15.8
OR	41	97448	4	OR4	15.8
OR	41	97449	4	OR4	15.8
OR	41	97450	4	OR4	15.8
OR	41	97451	4	OR4	15.8
OR	41	97452	4	OR4	15.8
OR	41	97453	4	OR4	15.8
OR	41	97454	4	OR4	15.8
OR	41	97455	4	OR4	15.8
OR	41	97456	4	OR4	15.8
OR	41	97457	4	OR4	15.8
OR	41	97458	4	OR4	15.8
OR	41	97459	4	OR4	15.8
OR	41	97461	4	OR4	15.8
OR	41	97462	4	OR4	15.8
OR	41	97463	4	OR4	15.8
OR	41	97465	4	OR4	15.8
OR	41	97466	4	OR4	15.8
OR	41	97467	4	OR4	15.8
OR	41	97469	4	OR4	15.8
OR	41	97470	4	OR4	15.8
OR	41	97471	4	OR4	15.8
OR	41	97473	4	OR4	15.8
OR	41	97476	4	OR4	15.8
OR	41	97477	4	OR4	15.8
OR	41	97478	4	OR4	15.8
OR	41	97479	4	OR4	15.8
OR	41	97480	4	OR4	15.8
OR	41	97481	4	OR4	15.8
OR	41	97484	4	OR4	15.8
OR	41	97486	4	OR4	15.8
OR	41	97487	4	OR4	15.8
OR	41	97488	4	OR4	15.8
OR	41	97489	4	OR4	15.8
